month,repos,commits,insertions,deletions,total_msg_chars,avg_insertions,avg_deletions,avg_msg_length,active_authors
2020-07,1,4,56,7,100,14.0,1.8,25.0,1
2020-10,1,1,34,0,30,34.0,0.0,30.0,1
2021-01,1,3,3465,37,140,1155.0,12.3,46.7,1
2021-02,1,1,1,38,31,1.0,38.0,31.0,1
2021-05,1,3,1096,890,76,365.3,296.7,25.3,1
2021-06,1,9,483,198,264,53.7,22.0,29.3,2
2021-07,1,1,4,4,57,4.0,4.0,57.0,1
2021-10,1,7,4170,587,396,595.7,83.9,56.6,2
2021-11,1,16,483,285,764,30.2,17.8,47.8,2
2021-12,1,88,72419,46319,3724,822.9,526.4,42.3,3
2022-01,1,19,15639,36126,888,823.1,1901.4,46.7,2
2022-02,1,19,12710,9052,867,668.9,476.4,45.6,3
2022-03,1,28,768,513,1401,27.4,18.3,50.0,2
2022-04,1,22,1788,716,998,81.3,32.5,45.4,3
2022-05,1,33,1101,1058,1617,33.4,32.1,49.0,2
2022-06,1,42,4200,845,1782,100.0,20.1,42.4,3
2022-07,1,68,4156,2327,3159,61.1,34.2,46.5,2
2022-08,1,20,796,745,954,39.8,37.2,47.7,2
2022-09,1,28,2604,4843,1403,93.0,173.0,50.1,2
2022-10,1,54,3503,3487,2643,64.9,64.6,48.9,2
2022-11,1,31,1473,1419,1627,47.5,45.8,52.5,2
2022-12,1,21,692,283,1172,33.0,13.5,55.8,2
2023-02,1,17,5337,4212,747,313.9,247.8,43.9,2
2023-03,1,39,1443,1348,2146,37.0,34.6,55.0,2
2023-04,1,34,759,1150,1765,22.3,33.8,51.9,2
2023-05,1,18,557,21510,859,30.9,1195.0,47.7,2
2023-06,1,41,1797,663,1681,43.8,16.2,41.0,2
2023-07,1,112,9144,4390,4859,81.6,39.2,43.4,2
2023-08,1,29,2214,1100,1244,76.3,37.9,42.9,2
2023-09,1,86,3235,3242,3524,37.6,37.7,41.0,2
2023-10,1,56,4608,2825,2540,82.3,50.4,45.4,2
2023-11,1,15,1780,1627,684,118.7,108.5,45.6,2
2023-12,1,8,905,907,377,113.1,113.4,47.1,2
2024-01,1,17,1207,959,843,71.0,56.4,49.6,2
2024-02,1,33,2917,2448,1679,88.4,74.2,50.9,2
2024-03,1,24,3080,3083,1132,128.3,128.5,47.2,2
2024-04,1,39,3248,2835,1976,83.3,72.7,50.7,2
2024-05,1,13,1370,1491,687,105.4,114.7,52.8,2
2024-06,1,14,1196,1188,773,85.4,84.9,55.2,2
2024-07,1,49,5872,2805,2325,119.8,57.2,47.4,2
2024-08,1,55,7385,5419,2477,134.3,98.5,45.0,2
2024-09,1,34,3313,3298,1797,97.4,97.0,52.9,2
2024-10,1,41,4504,11418,2133,109.9,278.5,52.0,2
2024-11,1,12,1140,1083,662,95.0,90.2,55.2,2
2024-12,1,10,889,889,603,88.9,88.9,60.3,1
2025-01,1,29,1763,1486,1356,60.8,51.2,46.8,2
2025-02,1,14,1183,1051,751,84.5,75.1,53.6,2
2025-03,1,15,1323,1343,751,88.2,89.5,50.1,2
2025-04,1,8,17,12,364,2.1,1.5,45.5,2
2025-05,1,26,2520,1383,1263,96.9,53.2,48.6,2
2025-06,1,17,642,1006,920,37.8,59.2,54.1,2
2025-07,1,23,3119,1611,1164,135.6,70.0,50.6,2
2025-08,1,18,625,560,957,34.7,31.1,53.2,2
2025-09,1,17,1258,1411,1002,74.0,83.0,58.9,2
2025-10,1,6,292,292,409,48.7,48.7,68.2,1
2025-11,1,62,8540,2614,2769,137.7,42.2,44.7,4
2025-12,1,4,3947,873,149,986.8,218.2,37.2,2
2026-01,1,15,6849,1904,515,456.6,126.9,34.3,2
2026-02,1,6,566,176,239,94.3,29.3,39.8,1
2026-03,1,6,816,855,298,136.0,142.5,49.7,1
2026-04,1,122,45037,32452,7123,369.2,266.0,58.4,2
2026-05,1,88,8407,5762,4820,95.5,65.5,54.8,2
2026-06,1,45,2082,498,2202,46.3,11.1,48.9,1
2026-07,1,48,1311,6632,2555,27.3,138.2,53.2,2
2026-08,1,52,3963,2265,2366,76.2,43.6,45.5,1
2026-09,1,176,14075,9851,8366,80.0,56.0,47.5,1
