month,repos,commits,insertions,deletions,total_msg_chars,avg_insertions,avg_deletions,avg_msg_length
2021-09,1,12,846,75,349,70.5,6.2,29.1
2022-07,1,2,59,121,79,29.5,60.5,39.5
