month,repos,commits,insertions,deletions,total_msg_chars,avg_insertions,avg_deletions,avg_msg_length,active_authors
2023-04,1,35,4799,1348,1085,137.1,38.5,31.0,1
2023-05,1,23,1741,1135,813,75.7,49.3,35.3,1
2023-06,1,19,6258,3314,504,329.4,174.4,26.5,1
2023-07,1,19,1664,1477,794,87.6,77.7,41.8,2
2023-08,1,67,10870,10559,3412,162.2,157.6,50.9,3
2023-09,1,33,1041,1385,1860,31.5,42.0,56.4,2
2023-10,1,45,3824,6114,2733,85.0,135.9,60.7,2
2023-11,1,30,2308,633,1572,76.9,21.1,52.4,3
2023-12,1,40,1086,851,2223,27.1,21.3,55.6,3
2024-01,1,70,2222,1514,3987,31.7,21.6,57.0,4
2024-02,1,48,3244,1893,2589,67.6,39.4,53.9,3
2024-03,1,47,1522,1456,2754,32.4,31.0,58.6,2
2024-04,1,71,5936,5160,3989,83.6,72.7,56.2,3
2024-05,1,60,1241,1173,3387,20.7,19.6,56.5,3
2024-06,1,49,2006,3139,2869,40.9,64.1,58.6,2
2024-07,1,69,3640,3633,4148,52.8,52.7,60.1,2
2024-08,1,49,1597,1482,2894,32.6,30.2,59.1,3
2024-09,1,71,2824,2771,4457,39.8,39.0,62.8,2
2024-10,1,75,3174,2856,4747,42.3,38.1,63.3,2
2024-11,1,62,2784,2865,3750,44.9,46.2,60.5,2
2024-12,1,46,1920,2078,2965,41.7,45.2,64.5,2
2025-01,1,24,2430,2459,1495,101.2,102.5,62.3,2
2025-02,1,16,2695,2175,786,168.4,135.9,49.1,2
2025-03,1,13,2684,2700,697,206.5,207.7,53.6,2
2025-04,1,13,2075,1874,773,159.6,144.2,59.5,2
2025-05,1,10,1753,1985,606,175.3,198.5,60.6,1
2025-06,1,12,2121,1694,631,176.8,141.2,52.6,2
2025-07,1,6,795,777,364,132.5,129.5,60.7,1
2025-08,1,11,1675,1907,632,152.3,173.4,57.5,2
2025-09,1,12,1001,983,764,83.4,81.9,63.7,1
2025-10,1,9,962,952,521,106.9,105.8,57.9,1
2025-11,1,9,883,883,547,98.1,98.1,60.8,1
2025-12,1,8,744,1008,491,93.0,126.0,61.4,1
2026-01,1,18,2499,2874,999,138.8,159.7,55.5,4
2026-02,1,2,31,192,51,15.5,96.0,25.5,1
