month,repos,commits,insertions,deletions,total_msg_chars,avg_insertions,avg_deletions,avg_msg_length,active_authors
2023-10,1,116,10893,941,4228,93.9,8.1,36.4,3
2023-11,1,229,9846,5767,9333,43.0,25.2,40.8,7
2023-12,1,341,12428,6036,16630,36.4,17.7,48.8,19
2024-01,1,426,26119,18687,22509,61.3,43.9,52.8,27
2024-02,1,479,14097,7738,20785,29.4,16.2,43.4,33
2024-03,1,549,32769,18651,26396,59.7,34.0,48.1,38
2024-04,1,650,44738,30363,31600,68.8,46.7,48.6,42
2024-05,1,822,62255,42336,33005,75.7,51.5,40.2,43
2024-06,1,968,52150,25205,39543,53.9,26.0,40.9,52
2024-07,1,435,13079,7366,29939,30.1,16.9,68.8,38
2024-08,1,608,23417,17006,39142,38.5,28.0,64.4,42
2024-09,1,512,13554,7268,25071,26.5,14.2,49.0,36
2024-10,1,775,38925,17068,30415,50.2,22.0,39.2,50
2024-11,1,598,48074,30958,24510,80.4,51.8,41.0,51
2024-12,1,520,116803,13875,22120,224.6,26.7,42.5,42
2025-01,1,366,10840,5986,22540,29.6,16.4,61.6,52
2025-02,1,776,30266,17585,46926,39.0,22.7,60.5,112
2025-03,1,501,23311,12860,30232,46.5,25.7,60.3,69
2025-04,1,600,21769,10914,38939,36.3,18.2,64.9,85
2025-05,1,747,35416,20100,44616,47.4,26.9,59.7,80
2025-06,1,603,25960,16423,39977,43.1,27.2,66.3,71
2025-07,1,608,40135,25489,33903,66.0,41.9,55.8,51
2025-08,1,619,32484,17191,36157,52.5,27.8,58.4,48
2025-09,1,768,30629,13986,55463,39.9,18.2,72.2,35
2025-10,1,354,18589,11927,65435,52.5,33.7,184.8,43
2025-11,1,449,34998,22473,25850,77.9,50.1,57.6,46
2025-12,1,312,19134,9493,27720,61.3,30.4,88.8,28
2026-01,1,289,23449,7947,37587,81.1,27.5,130.1,22
2026-02,1,502,47034,14353,56453,93.7,28.6,112.5,30
2026-03,1,507,69577,47479,63781,137.2,93.6,125.8,38
2026-04,1,386,37223,16949,49936,96.4,43.9,129.4,25
2026-05,1,307,37694,115343,73023,122.8,375.7,237.9,24
2026-06,1,442,146890,27314,128379,332.3,61.8,290.5,34
2026-07,1,674,102479,53683,213330,152.0,79.6,316.5,24
2026-08,1,552,51420,27710,149272,93.2,50.2,270.4,25
2026-09,1,327,225711,192882,148168,690.2,589.9,453.1,15
