month,repos,commits,insertions,deletions,total_msg_chars,avg_insertions,avg_deletions,avg_msg_length,active_authors
2017-11,1,19,694,256,345,36.5,13.5,18.2,1
2017-12,1,8,21,2,491,2.6,0.2,61.4,3
2018-02,1,1,1,1,29,1.0,1.0,29.0,1
2018-05,1,2,21,10,65,10.5,5.0,32.5,2
2018-09,1,1,3,0,37,3.0,0.0,37.0,1
2018-10,1,3,41,23,1464,13.7,7.7,488.0,3
2019-03,1,8,176,123,448,22.0,15.4,56.0,3
2019-04,1,3,5,1,137,1.7,0.3,45.7,2
2019-09,1,2,0,0,147,0.0,0.0,73.5,1
2019-10,1,1,1,1,372,1.0,1.0,372.0,1
2019-11,1,1,0,0,103,0.0,0.0,103.0,1
2019-12,1,1,12,0,111,12.0,0.0,111.0,1
2020-08,1,1,7,0,45,7.0,0.0,45.0,1
2023-04,1,3,127,0,74,42.3,0.0,24.7,1
2023-05,1,37,1694,312,1135,45.8,8.4,30.7,1
2023-06,1,11,518,220,333,47.1,20.0,30.3,1
2023-07,1,41,1340,650,1323,32.7,15.9,32.3,2
2023-08,1,6,194,45,370,32.3,7.5,61.7,2
2023-09,1,3,77,8,91,25.7,2.7,30.3,1
2023-11,1,14,953,455,726,68.1,32.5,51.9,2
2023-12,1,15,2267,718,3278,151.1,47.9,218.5,3
2024-03,1,2,11,8,136,5.5,4.0,68.0,2
2024-04,1,2,15,15,814,7.5,7.5,407.0,1
2024-07,1,1,1,1,117,1.0,1.0,117.0,1
2026-03,1,34,1676,1059,12739,49.3,31.1,374.7,1
2026-07,1,1,18,18,473,18.0,18.0,473.0,1
