month,repos,commits,insertions,deletions,total_msg_chars,avg_insertions,avg_deletions,avg_msg_length
2023-06,1,10,11665,29,155,1166.5,2.9,15.5
2023-07,1,4,28,28,131,7.0,7.0,32.8
2024-02,1,1,749,4695,13,749.0,4695.0,13.0
