month,repos,commits,insertions,deletions,total_msg_chars,avg_insertions,avg_deletions,avg_msg_length,active_authors
2026-06,1,22,17267,1186,7461,784.9,53.9,339.1,1
2026-07,1,37,4560,2343,6955,123.2,63.3,188.0,2
