month,repos,commits,insertions,deletions,total_msg_chars,avg_insertions,avg_deletions,avg_msg_length,active_authors
2025-03,1,8,9086,1770,188,1135.8,221.2,23.5,1
2025-04,1,49,10043,6820,1671,205.0,139.2,34.1,1
2025-05,1,96,5100,1687,3249,53.1,17.6,33.8,6
2025-06,1,101,65584,20447,12333,649.3,202.4,122.1,5
2025-07,1,203,136557,118559,85611,672.7,584.0,421.7,2
2025-08,1,172,20178,32812,35017,117.3,190.8,203.6,3
2025-09,1,26,1393,206,2315,53.6,7.9,89.0,2
2025-10,1,15,4654,1929,5080,310.3,128.6,338.7,4
2025-11,1,11,1529,1991,1636,139.0,181.0,148.7,2
2025-12,1,24,2087,3051,4458,87.0,127.1,185.8,5
2026-01,1,51,26768,11208,8549,524.9,219.8,167.6,5
2026-02,1,217,49097,33961,53342,226.3,156.5,245.8,14
2026-03,1,70,9134,2568,21679,130.5,36.7,309.7,5
2026-04,1,77,88429,54308,98271,1148.4,705.3,1276.2,13
2026-05,1,47,66652,14411,21955,1418.1,306.6,467.1,6
2026-06,1,11,3643,2102,4341,331.2,191.1,394.6,3
2026-07,1,27,19155,6224,21554,709.4,230.5,798.3,7
2026-08,1,3,69765,27561,735,23255.0,9187.0,245.0,1
