month,repos,commits,insertions,deletions,total_msg_chars,avg_insertions,avg_deletions,avg_msg_length,active_authors
2023-06,1,152,29973,12605,4431,197.2,82.9,29.2,5
2023-07,1,449,64614,13102,18372,143.9,29.2,40.9,16
2023-08,1,256,17798,53881,16006,69.5,210.5,62.5,16
2023-09,1,178,4262,2115,11311,23.9,11.9,63.5,15
2023-10,1,218,6535,4603,14008,30.0,21.1,64.3,20
2023-11,1,277,7470,5089,18001,27.0,18.4,65.0,49
2023-12,1,151,9176,3749,15494,60.8,24.8,102.6,18
2024-01,1,262,5902,3751,23459,22.5,14.3,89.5,29
2024-02,1,157,3718,2862,11482,23.7,18.2,73.1,38
2024-03,1,184,55229,12316,14796,300.2,66.9,80.4,37
2024-04,1,275,9397,5484,21675,34.2,19.9,78.8,38
2024-05,1,308,9558,5473,26276,31.0,17.8,85.3,52
2024-06,1,163,8338,3504,17454,51.2,21.5,107.1,23
2024-07,1,243,7860,3538,24988,32.3,14.6,102.8,23
2024-08,1,140,3401,1923,13843,24.3,13.7,98.9,27
2024-09,1,93,3835,26417,9899,41.2,284.1,106.4,51
2024-10,1,53,189630,27691,26631,3577.9,522.5,502.5,13
2024-11,1,137,1946,1172,20836,14.2,8.6,152.1,73
2024-12,1,69,73716,51027,11194,1068.3,739.5,162.2,32
2025-01,1,41,31115,41190,4647,758.9,1004.6,113.3,18
2025-02,1,152,504971,13508,25969,3322.2,88.9,170.8,49
2025-03,1,166,8995,4897,31332,54.2,29.5,188.7,36
2025-04,1,98,51109,37793,15295,521.5,385.6,156.1,26
2025-05,1,105,23772,14790,20587,226.4,140.9,196.1,22
2025-06,1,58,11925,5130,6801,205.6,88.4,117.3,13
2025-07,1,46,126436,513,6899,2748.6,11.2,150.0,22
2025-08,1,78,167363,50148,22114,2145.7,642.9,283.5,18
2025-09,1,88,8893,2544,20190,101.1,28.9,229.4,21
2025-10,1,131,95975,40776,39424,732.6,311.3,300.9,17
2025-11,1,106,123624,26048,14618,1166.3,245.7,137.9,38
2025-12,1,76,62205,34788,14422,818.5,457.7,189.8,22
2026-01,1,107,78253,13148,22405,731.3,122.9,209.4,27
2026-02,1,108,93564,48807,20673,866.3,451.9,191.4,19
2026-03,1,124,42518,18755,30378,342.9,151.2,245.0,15
2026-04,1,111,49187,7155,35362,443.1,64.5,318.6,14
2026-05,1,48,57871,437561,17315,1205.6,9115.9,360.7,9
2026-06,1,97,19813,4161,24045,204.3,42.9,247.9,16
2026-07,1,90,41378,55609,24586,459.8,617.9,273.2,12
2026-08,1,106,53133,8029,41383,501.3,75.7,390.4,11
2026-09,1,87,61614,136953,36686,708.2,1574.2,421.7,7
