month,repos,commits,insertions,deletions,total_msg_chars,avg_insertions,avg_deletions,avg_msg_length,active_authors
2007-12,1,38,4220,2109,3542,111.1,55.5,93.2,7
2008-01,1,63,6859,3387,5735,108.9,53.8,91.0,6
2008-02,1,89,15275,64900,6960,171.6,729.2,78.2,10
2008-03,1,78,5956,2390,7153,76.4,30.6,91.7,8
2008-04,1,87,13596,4437,7883,156.3,51.0,90.6,9
2008-05,1,66,10610,845,6163,160.8,12.8,93.4,10
2008-06,1,55,7214,4941,4493,131.2,89.8,81.7,8
2008-07,1,102,21054,13098,9751,206.4,128.4,95.6,8
2008-08,1,99,15803,10106,6397,159.6,102.1,64.6,7
2008-09,1,98,5701,4056,7954,58.2,41.4,81.2,8
2008-10,1,69,8654,4316,6420,125.4,62.6,93.0,10
2008-11,1,46,3243,1635,4666,70.5,35.5,101.4,8
2008-12,1,94,3264,1336,7144,34.7,14.2,76.0,8
2009-01,1,99,99487,27933,9432,1004.9,282.2,95.3,10
2009-02,1,117,20415,6025,11213,174.5,51.5,95.8,10
2009-03,1,84,9029,4270,8660,107.5,50.8,103.1,10
2009-04,1,71,5423,2604,8314,76.4,36.7,117.1,7
2009-05,1,44,29509,1347,4388,670.7,30.6,99.7,8
2009-06,1,66,428148,6741,5672,6487.1,102.1,85.9,9
2009-07,1,53,25341,7174,6497,478.1,135.4,122.6,9
2009-08,1,114,43153,137557,13204,378.5,1206.6,115.8,8
2009-09,1,106,12504,9205,11016,118.0,86.8,103.9,6
2009-10,1,83,13691,5433,9471,165.0,65.5,114.1,7
2009-11,1,160,860213,130422,18284,5376.3,815.1,114.3,11
2009-12,1,179,222869,67150,21757,1245.1,375.1,121.5,10
2010-01,1,187,116686,12761,25346,624.0,68.2,135.5,16
2010-02,1,108,151179,81989,11439,1399.8,759.2,105.9,13
2010-03,1,58,18031,18529,7291,310.9,319.5,125.7,9
2010-04,1,95,151527,151795,9505,1595.0,1597.8,100.1,11
2010-05,1,140,21064,9348,12888,150.5,66.8,92.1,10
2010-06,1,165,19850,9163,14250,120.3,55.5,86.4,15
2010-07,1,137,65691,22686,11306,479.5,165.6,82.5,13
2010-08,1,105,6899,3336,8606,65.7,31.8,82.0,11
2010-09,1,188,20087,11700,17981,106.8,62.2,95.6,13
2010-10,1,287,55947,26552,26227,194.9,92.5,91.4,13
2010-11,1,232,88072,37796,20842,379.6,162.9,89.8,12
2010-12,1,283,82501,88510,29398,291.5,312.8,103.9,14
2011-01,1,297,100677,27223,28368,339.0,91.7,95.5,14
2011-02,1,259,80071,137663,23892,309.2,531.5,92.2,14
2011-03,1,253,33486,30400,25693,132.4,120.2,101.6,16
2011-04,1,221,42462,20571,21932,192.1,93.1,99.2,17
2011-05,1,178,41855,36050,17760,235.1,202.5,99.8,13
2011-06,1,323,105190,48510,30480,325.7,150.2,94.4,17
2011-07,1,340,70810,52189,29520,208.3,153.5,86.8,18
2011-08,1,457,114304,89830,41611,250.1,196.6,91.1,14
2011-09,1,256,38930,30755,30534,152.1,120.1,119.3,19
2011-10,1,403,84010,45679,43903,208.5,113.3,108.9,17
2011-11,1,419,87738,41062,44402,209.4,98.0,106.0,17
2011-12,1,285,96064,31320,30213,337.1,109.9,106.0,18
2012-01,1,373,101564,125458,36660,272.3,336.3,98.3,16
2012-02,1,247,31082,20928,23726,125.8,84.7,96.1,13
2012-03,1,309,38727,25391,31222,125.3,82.2,101.0,15
2012-04,1,285,46000,24683,29415,161.4,86.6,103.2,16
2012-05,1,299,85229,65427,31295,285.0,218.8,104.7,11
2012-06,1,195,22999,15489,21802,117.9,79.4,111.8,10
2012-07,1,279,201671,191698,28505,722.8,687.1,102.2,14
2012-08,1,121,10741,7395,13330,88.8,61.1,110.2,13
2012-09,1,128,56996,36891,14949,445.3,288.2,116.8,11
2012-10,1,127,8597,6653,12404,67.7,52.4,97.7,12
2012-11,1,173,29505,21008,20076,170.5,121.4,116.0,12
2012-12,1,135,10888,3414,14448,80.7,25.3,107.0,14
2013-01,1,180,346578,328861,20284,1925.4,1827.0,112.7,25
2013-02,1,196,14291,8574,18820,72.9,43.7,96.0,15
2013-03,1,117,37457,40806,13014,320.1,348.8,111.2,16
2013-04,1,153,28839,23969,14687,188.5,156.7,96.0,19
2013-05,1,165,23633,18838,17393,143.2,114.2,105.4,20
2013-06,1,36,97711,19561,4817,2714.2,543.4,133.8,12
2013-07,1,123,17463,13491,18170,142.0,109.7,147.7,13
2013-08,1,169,36494,27903,15967,215.9,165.1,94.5,17
2013-09,1,115,21212,20084,11620,184.5,174.6,101.0,15
2013-10,1,163,36778,21590,14799,225.6,132.5,90.8,18
2013-11,1,51,8616,7867,5813,168.9,154.3,114.0,9
2013-12,1,120,12490,105240,12170,104.1,877.0,101.4,13
2014-01,1,131,14048,9667,14192,107.2,73.8,108.3,12
2014-02,1,90,46945,16505,8547,521.6,183.4,95.0,18
2014-03,1,101,3415,15091,10103,33.8,149.4,100.0,20
2014-04,1,57,5456,5204,7205,95.7,91.3,126.4,14
2014-05,1,92,298852,280671,9185,3248.4,3050.8,99.8,15
2014-06,1,46,931,417,3406,20.2,9.1,74.0,13
2014-07,1,55,9448,76134,6688,171.8,1384.3,121.6,14
2014-08,1,60,37857,21031,7120,631.0,350.5,118.7,13
2014-09,1,120,19480,12517,15901,162.3,104.3,132.5,15
2014-10,1,106,13493,19980,10416,127.3,188.5,98.3,14
2014-11,1,74,40863,44564,9720,552.2,602.2,131.4,14
2014-12,1,34,12401,10379,4929,364.7,305.3,145.0,11
2015-01,1,42,6605,4223,5873,157.3,100.5,139.8,9
2015-02,1,83,70142,56854,9598,845.1,685.0,115.6,15
2015-03,1,168,5715,433057,15588,34.0,2577.7,92.8,23
2015-04,1,106,59050,49324,13058,557.1,465.3,123.2,22
2015-05,1,105,5339,3232,12206,50.8,30.8,116.2,19
2015-06,1,132,30159,29554,17372,228.5,223.9,131.6,23
2015-07,1,129,8301,5179,14543,64.3,40.1,112.7,24
2015-08,1,56,1584,1019,9296,28.3,18.2,166.0,21
2015-09,1,129,29296,25068,11100,227.1,194.3,86.0,20
2015-10,1,156,12619,4008,14090,80.9,25.7,90.3,18
2015-11,1,81,13038,10339,9171,161.0,127.6,113.2,17
2015-12,1,42,111702,14314,5651,2659.6,340.8,134.5,13
2016-01,1,166,29496,9163,16294,177.7,55.2,98.2,24
2016-02,1,142,42327,40463,16788,298.1,285.0,118.2,27
2016-03,1,134,13504,30731,14020,100.8,229.3,104.6,21
2016-04,1,49,6390,6048,7438,130.4,123.4,151.8,14
2016-05,1,80,35964,69381,8681,449.6,867.3,108.5,20
2016-06,1,146,11496,13920,13398,78.7,95.3,91.8,15
2016-07,1,86,3248,1876,6870,37.8,21.8,79.9,14
2016-08,1,98,8544,8025,10894,87.2,81.9,111.2,18
2016-09,1,150,5614,8571,15292,37.4,57.1,101.9,21
2016-10,1,276,22359,22367,25907,81.0,81.0,93.9,33
2016-11,1,107,9833,7351,10083,91.9,68.7,94.2,24
2016-12,1,82,1272,2333,5480,15.5,28.5,66.8,19
2017-01,1,116,80731,98186,11423,696.0,846.4,98.5,21
2017-02,1,140,20960,25515,14296,149.7,182.2,102.1,22
2017-03,1,233,8323,4685,26673,35.7,20.1,114.5,23
2017-04,1,175,8105,6457,17393,46.3,36.9,99.4,24
2017-05,1,79,3700,1046,8538,46.8,13.2,108.1,13
2017-06,1,87,4270,2903,11690,49.1,33.4,134.4,12
2017-07,1,120,144923,37279,12288,1207.7,310.7,102.4,18
2017-08,1,253,124897,22567,23515,493.7,89.2,92.9,20
2017-09,1,174,43065,73145,16302,247.5,420.4,93.7,17
2017-10,1,205,12760,22191,23128,62.2,108.2,112.8,20
2017-11,1,177,5065,2541,17110,28.6,14.4,96.7,25
2017-12,1,92,4200,4671,9134,45.7,50.8,99.3,15
2018-01,1,131,5660,2699,13381,43.2,20.6,102.1,18
2018-02,1,155,31566,14146,19371,203.7,91.3,125.0,18
2018-03,1,169,9112,201795,21388,53.9,1194.1,126.6,22
2018-04,1,93,3888,2242,9218,41.8,24.1,99.1,13
2018-05,1,142,10138,5782,13571,71.4,40.7,95.6,13
2018-06,1,84,3237,4435,9904,38.5,52.8,117.9,25
2018-07,1,107,6394,2761,17261,59.8,25.8,161.3,23
2018-08,1,133,4647,1880,13986,34.9,14.1,105.2,13
2018-09,1,195,8724,9460,17310,44.7,48.5,88.8,16
2018-10,1,173,11828,5907,17981,68.4,34.1,103.9,19
2018-11,1,185,12358,63096,19335,66.8,341.1,104.5,15
2018-12,1,98,20408,18564,10224,208.2,189.4,104.3,16
2019-01,1,89,5191,5643,18385,58.3,63.4,206.6,17
2019-02,1,136,12967,14284,18117,95.3,105.0,133.2,16
2019-03,1,69,4761,2663,7668,69.0,38.6,111.1,14
2019-04,1,157,7026,6240,15043,44.8,39.7,95.8,16
2019-05,1,83,21595,3750,12967,260.2,45.2,156.2,19
2019-06,1,118,23238,5653,9755,196.9,47.9,82.7,20
2019-07,1,138,48158,34541,12504,349.0,250.3,90.6,19
2019-08,1,84,5443,9638,8169,64.8,114.7,97.2,18
2019-09,1,136,7065,6997,12433,51.9,51.4,91.4,16
2019-10,1,138,39335,19577,13841,285.0,141.9,100.3,17
2019-11,1,86,9272,16098,7365,107.8,187.2,85.6,12
2019-12,1,20,1409,367,3079,70.5,18.4,153.9,11
2020-01,1,74,9599,5235,8593,129.7,70.7,116.1,11
2020-02,1,24,1597,128,3311,66.5,5.3,138.0,15
2020-03,1,140,11072,6393,10792,79.1,45.7,77.1,24
2020-04,1,259,10169,6007,26052,39.3,23.2,100.6,20
2020-05,1,164,11360,10959,14523,69.3,66.8,88.6,16
2020-06,1,71,6427,4185,7047,90.5,58.9,99.3,18
2020-07,1,113,6841,3029,12575,60.5,26.8,111.3,20
2020-08,1,46,78741,15913,6324,1711.8,345.9,137.5,13
2020-09,1,125,26817,10348,13134,214.5,82.8,105.1,18
2020-10,1,109,12706,28999,10513,116.6,266.0,96.4,15
2020-11,1,335,87959,88972,28868,262.6,265.6,86.2,17
2020-12,1,144,12149,5739,19398,84.4,39.9,134.7,16
2021-01,1,153,18842,18510,14225,123.2,121.0,93.0,16
2021-02,1,261,82215,59828,21316,315.0,229.2,81.7,13
2021-03,1,178,32720,43728,18055,183.8,245.7,101.4,18
2021-04,1,103,88338,111223,9207,857.7,1079.8,89.4,14
2021-05,1,96,28802,5077,14849,300.0,52.9,154.7,9
2021-06,1,99,11077,26236,10393,111.9,265.0,105.0,14
2021-07,1,68,38379,8864,7489,564.4,130.4,110.1,13
2021-08,1,81,42309,64611,6871,522.3,797.7,84.8,13
2021-09,1,193,11676,6698,17031,60.5,34.7,88.2,15
2021-10,1,139,20469,4668,11306,147.3,33.6,81.3,21
2021-11,1,135,79066,44465,11693,585.7,329.4,86.6,22
2021-12,1,91,75411,113529,8263,828.7,1247.6,90.8,21
2022-01,1,79,27949,20441,9425,353.8,258.7,119.3,18
2022-02,1,77,2833,2923,9311,36.8,38.0,120.9,16
2022-03,1,85,37265,10040,9291,438.4,118.1,109.3,15
2022-04,1,117,44591,34781,15818,381.1,297.3,135.2,18
2022-05,1,179,15804,23947,14534,88.3,133.8,81.2,20
2022-06,1,126,12195,31464,14143,96.8,249.7,112.2,15
2022-07,1,48,3670,1643,6740,76.5,34.2,140.4,18
2022-08,1,113,24835,20740,11225,219.8,183.5,99.3,22
2022-09,1,114,15792,7094,6388,138.5,62.2,56.0,19
2022-10,1,154,30193,13452,13914,196.1,87.4,90.4,25
2022-11,1,149,21043,18627,17078,141.2,125.0,114.6,22
2022-12,1,176,12151,8709,16532,69.0,49.5,93.9,23
2023-01,1,105,11468,8992,14441,109.2,85.6,137.5,15
2023-02,1,58,4953,1881,7792,85.4,32.4,134.3,21
2023-03,1,115,11161,15168,14114,97.1,131.9,122.7,24
2023-04,1,102,5954,4852,13052,58.4,47.6,128.0,22
2023-05,1,144,38359,134031,16730,266.4,930.8,116.2,26
2023-06,1,176,13617,10270,20708,77.4,58.4,117.7,28
2023-07,1,159,9396,14837,17842,59.1,93.3,112.2,24
2023-08,1,206,10591,6903,18991,51.4,33.5,92.2,33
2023-09,1,160,3971,2668,13588,24.8,16.7,84.9,26
2023-10,1,242,18407,19254,36134,76.1,79.6,149.3,24
2023-11,1,139,5704,5972,13185,41.0,43.0,94.9,31
2023-12,1,190,11556,6355,20857,60.8,33.4,109.8,24
2024-01,1,171,14955,85523,18199,87.5,500.1,106.4,28
2024-02,1,79,5868,7025,7011,74.3,88.9,88.7,19
2024-03,1,187,173249,139014,17745,926.5,743.4,94.9,23
2024-04,1,103,11074,17007,12446,107.5,165.1,120.8,18
2024-05,1,144,33234,32539,17651,230.8,226.0,122.6,22
2024-06,1,185,14413,12640,20320,77.9,68.3,109.8,25
2024-07,1,52,2988,1617,6590,57.5,31.1,126.7,18
2024-08,1,70,5171,2116,13118,73.9,30.2,187.4,24
2024-09,1,79,6213,929,7978,78.6,11.8,101.0,11
2024-10,1,100,12573,14917,15099,125.7,149.2,151.0,23
2024-11,1,121,16509,6946,14939,136.4,57.4,123.5,28
2024-12,1,117,10640,9763,17291,90.9,83.4,147.8,24
2025-01,1,156,10428,33867,22620,66.8,217.1,145.0,26
2025-02,1,99,5642,4471,17677,57.0,45.2,178.6,18
2025-03,1,173,7163,24001,17455,41.4,138.7,100.9,25
2025-04,1,134,53634,49590,17064,400.3,370.1,127.3,16
2025-05,1,107,14805,13192,16250,138.4,123.3,151.9,24
2025-06,1,107,9110,4304,17491,85.1,40.2,163.5,25
2025-07,1,89,5809,5654,12603,65.3,63.5,141.6,19
2025-08,1,104,8218,3797,16984,79.0,36.5,163.3,22
2025-09,1,45,1908,936,4721,42.4,20.8,104.9,17
2025-10,1,122,34516,32805,21586,282.9,268.9,176.9,21
2025-11,1,81,11616,5102,13227,143.4,63.0,163.3,12
2025-12,1,117,169667,611253,25946,1450.1,5224.4,221.8,21
2026-01,1,255,34569,20201,40329,135.6,79.2,158.2,14
2026-02,1,117,20255,6212,15608,173.1,53.1,133.4,15
2026-03,1,86,17733,8420,13022,206.2,97.9,151.4,12
2026-04,1,101,35330,22925,19207,349.8,227.0,190.2,13
2026-05,1,202,15790,30198,46354,78.2,149.5,229.5,13
2026-06,1,108,27648,10013,33033,256.0,92.7,305.9,17
2026-07,1,96,20157,5421,22353,210.0,56.5,232.8,12
2026-08,1,102,41316,4176,23668,405.1,40.9,232.0,14
2026-09,1,137,9274,6092,47692,67.7,44.5,348.1,17
