month,repos,commits,insertions,deletions,total_msg_chars,avg_insertions,avg_deletions,avg_msg_length,active_authors
2018-04,1,50,367547,1785,2701,7350.9,35.7,54.0,16
2018-05,1,100,39113,32147,5448,391.1,321.5,54.5,19
2018-06,1,47,1053,457,2608,22.4,9.7,55.5,17
2018-07,1,40,6171,17950,2222,154.3,448.8,55.5,10
2018-08,1,59,2955,2702,3116,50.1,45.8,52.8,14
2018-09,1,46,2625,2317,2487,57.1,50.4,54.1,12
2018-10,1,56,49065,30505,3145,876.2,544.7,56.2,21
2018-11,1,62,61325,86121,3347,989.1,1389.0,54.0,20
2018-12,1,62,12325,10745,3613,198.8,173.3,58.3,15
2019-01,1,50,11631,10065,2712,232.6,201.3,54.2,18
2019-02,1,49,986,306,2846,20.1,6.2,58.1,17
2019-03,1,76,10942,5813,4547,144.0,76.5,59.8,28
2019-04,1,63,9189,8110,3568,145.9,128.7,56.6,23
2019-05,1,71,23848,12423,3872,335.9,175.0,54.5,33
2019-06,1,71,3273,1938,4335,46.1,27.3,61.1,29
2019-07,1,72,10673,7479,4200,148.2,103.9,58.3,24
2019-08,1,44,2794,946,2238,63.5,21.5,50.9,24
2019-09,1,153,2203721,19423,8250,14403.4,126.9,53.9,39
2019-10,1,252,224723,213075,12970,891.8,845.5,51.5,41
2019-11,1,163,32206,30338,6866,197.6,186.1,42.1,31
2019-12,1,220,110123,27945,8980,500.6,127.0,40.8,35
2020-01,1,371,769298,563631,15479,2073.6,1519.2,41.7,42
2020-02,1,342,633253,464832,13654,1851.6,1359.2,39.9,36
2020-03,1,412,82814,113696,17757,201.0,276.0,43.1,36
2020-04,1,264,879307,351504,11320,3330.7,1331.5,42.9,33
2020-05,1,388,431036,357074,16026,1110.9,920.3,41.3,52
2020-06,1,377,423231,364359,16381,1122.6,966.5,43.5,42
2020-07,1,437,221400,59671,20494,506.6,136.5,46.9,41
2020-08,1,411,158801,132951,17901,386.4,323.5,43.6,49
2020-09,1,463,151659,153353,20288,327.6,331.2,43.8,45
2020-10,1,549,73841,88354,24367,134.5,160.9,44.4,49
2020-11,1,667,531096,570121,28934,796.2,854.8,43.4,42
2020-12,1,421,187575,111140,18424,445.5,264.0,43.8,43
2021-01,1,445,265292,43075,18661,596.2,96.8,41.9,47
2021-02,1,537,421883,750480,22349,785.6,1397.5,41.6,40
2021-03,1,547,114529,104147,23257,209.4,190.4,42.5,44
2021-04,1,481,150143,133943,19805,312.1,278.5,41.2,44
2021-05,1,393,165418,60365,15790,420.9,153.6,40.2,37
2021-06,1,345,643210,45736,15612,1864.4,132.6,45.3,42
2021-07,1,397,155032,108943,16474,390.5,274.4,41.5,35
2021-08,1,475,553302,110121,20180,1164.8,231.8,42.5,33
2021-09,1,330,285896,177560,14191,866.4,538.1,43.0,40
2021-10,1,304,45784,23719,13150,150.6,78.0,43.3,37
2021-11,1,328,605684,746265,13644,1846.6,2275.2,41.6,43
2021-12,1,253,91997,94212,10179,363.6,372.4,40.2,31
