month,repos,commits,insertions,deletions,total_msg_chars,avg_insertions,avg_deletions,avg_msg_length
2022-12,1,2,191878,3,31,95939.0,1.5,15.5
2023-01,1,3,9871,9988,62,3290.3,3329.3,20.7
