month,repos,commits,insertions,deletions,total_msg_chars,avg_insertions,avg_deletions,avg_msg_length
2012-09,1,4,457,17,56,114.2,4.2,14.0
2014-08,1,3,84,81,121,28.0,27.0,40.3
2014-09,1,5,52,8,508,10.4,1.6,101.6
2014-10,1,1,0,0,61,0.0,0.0,61.0
2014-12,1,2,28,13,58,14.0,6.5,29.0
2015-01,1,5,116,102,352,23.2,20.4,70.4
2015-02,1,1,3,38,44,3.0,38.0,44.0
2016-08,1,2,1,1,123,0.5,0.5,61.5
2017-11,1,2,1,1,150,0.5,0.5,75.0
