month,repos,commits,insertions,deletions,total_msg_chars,avg_insertions,avg_deletions,avg_msg_length,active_authors
2017-12,1,44,2808,778,958,63.8,17.7,21.8,1
2018-01,1,122,6769,2940,4891,55.5,24.1,40.1,4
2018-02,1,75,3917,1552,2385,52.2,20.7,31.8,2
2018-06,1,2,436,0,9,218.0,0.0,4.5,1
2018-07,1,72,9089,2847,1632,126.2,39.5,22.7,3
2018-08,1,275,37856,24373,4692,137.7,88.6,17.1,2
2018-09,1,140,12968,5140,9534,92.6,36.7,68.1,10
2018-10,1,242,13998,10311,20743,57.8,42.6,85.7,11
2018-11,1,204,14654,10354,12681,71.8,50.8,62.2,7
2018-12,1,476,23974,13196,77775,50.4,27.7,163.4,17
2019-01,1,892,48757,32879,71372,54.7,36.9,80.0,27
2019-02,1,434,20003,16616,52638,46.1,38.3,121.3,19
2019-03,1,410,21311,14391,50697,52.0,35.1,123.7,31
2019-04,1,328,23231,18183,38931,70.8,55.4,118.7,21
2019-05,1,307,12334,9549,36644,40.2,31.1,119.4,16
2019-06,1,252,7947,4443,40218,31.5,17.6,159.6,21
2019-07,1,292,13167,12450,32999,45.1,42.6,113.0,22
2019-08,1,251,13494,10388,28909,53.8,41.4,115.2,19
2019-09,1,364,29565,21592,41045,81.2,59.3,112.8,27
2019-10,1,385,17892,12401,34961,46.5,32.2,90.8,28
2019-11,1,665,23577,18048,66259,35.5,27.1,99.6,32
2019-12,1,606,26828,22539,63642,44.3,37.2,105.0,25
2020-01,1,475,17652,9634,63354,37.2,20.3,133.4,28
2020-02,1,861,24288,17929,98717,28.2,20.8,114.7,37
2020-03,1,861,25969,13049,108741,30.2,15.2,126.3,38
2020-04,1,731,78692,62344,106605,107.6,85.3,145.8,50
2020-05,1,766,38548,26848,98077,50.3,35.0,128.0,58
2020-06,1,786,39590,30760,101896,50.4,39.1,129.6,40
2020-07,1,891,44297,44933,119817,49.7,50.4,134.5,40
2020-08,1,517,52596,49787,63463,101.7,96.3,122.8,37
2020-09,1,288,9269,3871,48272,32.2,13.4,167.6,34
2020-10,1,446,17691,9349,69937,39.7,21.0,156.8,35
2020-11,1,357,19071,14322,51458,53.4,40.1,144.1,24
2020-12,1,593,18111,11696,92764,30.5,19.7,156.4,37
2021-01,1,687,19914,13289,93330,29.0,19.3,135.9,41
2021-02,1,472,33108,15464,78877,70.1,32.8,167.1,51
2021-03,1,820,29249,19191,119724,35.7,23.4,146.0,46
2021-04,1,621,19777,12382,87058,31.8,19.9,140.2,42
2021-05,1,656,22678,14882,86449,34.6,22.7,131.8,39
2021-06,1,598,34995,29210,73755,58.5,48.8,123.3,27
2021-07,1,501,22915,12581,64177,45.7,25.1,128.1,32
2021-08,1,516,24268,8393,86407,47.0,16.3,167.5,45
2021-09,1,400,31072,25562,59997,77.7,63.9,150.0,38
2021-10,1,483,19039,12684,58731,39.4,26.3,121.6,42
2021-11,1,254,13441,5449,39108,52.9,21.5,154.0,27
2021-12,1,397,41504,13450,45154,104.5,33.9,113.7,27
2022-01,1,354,11175,7324,47601,31.6,20.7,134.5,31
2022-02,1,268,8945,5024,41293,33.4,18.7,154.1,31
2022-03,1,348,45588,58238,53893,131.0,167.4,154.9,38
2022-04,1,330,9636,4871,52459,29.2,14.8,159.0,40
2022-05,1,350,14228,8251,57310,40.7,23.6,163.7,35
2022-06,1,252,16195,8480,47149,64.3,33.7,187.1,30
2022-07,1,356,16820,26631,67137,47.2,74.8,188.6,33
2022-08,1,394,26873,15660,96586,68.2,39.7,245.1,39
2022-09,1,278,11490,4734,106139,41.3,17.0,381.8,33
2022-10,1,329,19004,9439,85341,57.8,28.7,259.4,30
2022-11,1,309,8838,3777,81503,28.6,12.2,263.8,34
2022-12,1,212,11736,8144,41327,55.4,38.4,194.9,27
2023-01,1,302,26351,16484,66754,87.3,54.6,221.0,31
2023-02,1,250,25292,14135,60044,101.2,56.5,240.2,27
2023-03,1,370,29985,15155,70642,81.0,41.0,190.9,24
2023-04,1,357,39240,11543,76305,109.9,32.3,213.7,31
2023-05,1,376,21316,9812,104989,56.7,26.1,279.2,38
2023-06,1,395,78344,29987,293396,198.3,75.9,742.8,32
2023-07,1,332,27483,16322,89221,82.8,49.2,268.7,33
2023-08,1,352,15919,5592,103554,45.2,15.9,294.2,28
2023-09,1,295,21702,11666,89134,73.6,39.5,302.1,33
2023-10,1,174,12196,3637,56190,70.1,20.9,322.9,27
2023-11,1,316,28815,10157,84150,91.2,32.1,266.3,41
2023-12,1,433,30516,15825,155090,70.5,36.5,358.2,43
2024-01,1,623,40649,32146,140754,65.2,51.6,225.9,43
2024-02,1,571,51269,16652,144552,89.8,29.2,253.2,48
2024-03,1,433,33585,19583,109694,77.6,45.2,253.3,28
2024-04,1,283,11199,6516,83003,39.6,23.0,293.3,34
2024-05,1,226,6493,3317,75491,28.7,14.7,334.0,30
2024-06,1,329,9571,6952,94908,29.1,21.1,288.5,42
2024-07,1,415,23394,12655,127612,56.4,30.5,307.5,36
2024-08,1,408,19797,8260,113556,48.5,20.2,278.3,34
2024-09,1,360,14470,24260,145338,40.2,67.4,403.7,30
2024-10,1,366,20925,11750,113638,57.2,32.1,310.5,42
2024-11,1,193,13901,5271,62687,72.0,27.3,324.8,29
2024-12,1,480,40636,9230,105336,84.7,19.2,219.4,37
2025-01,1,445,36632,21961,75383,82.3,49.4,169.4,47
2025-02,1,386,12508,9276,95143,32.4,24.0,246.5,50
2025-03,1,458,19067,27056,134455,41.6,59.1,293.6,46
2025-04,1,422,14821,10183,114624,35.1,24.1,271.6,47
2025-05,1,279,10762,4799,61480,38.6,17.2,220.4,31
2025-06,1,420,11595,6081,95719,27.6,14.5,227.9,44
2025-07,1,445,21547,16060,110500,48.4,36.1,248.3,40
2025-08,1,286,31532,7878,67742,110.3,27.5,236.9,40
2025-09,1,306,25110,13680,65411,82.1,44.7,213.8,33
2025-10,1,295,19277,25423,61748,65.3,86.2,209.3,29
2025-11,1,408,22315,11645,96337,54.7,28.5,236.1,37
2025-12,1,427,22259,13538,123226,52.1,31.7,288.6,36
2026-01,1,417,10324,4421,106445,24.8,10.6,255.3,42
2026-02,1,380,5508,2356,127589,14.5,6.2,335.8,37
2026-03,1,447,11327,5658,117964,25.3,12.7,263.9,40
2026-04,1,625,43478,23545,116972,69.6,37.7,187.2,53
2026-05,1,522,16808,9015,100796,32.2,17.3,193.1,46
2026-06,1,408,10025,6340,157671,24.6,15.5,386.4,46
2026-07,1,434,9506,9431,97625,21.9,21.7,224.9,43
2026-08,1,391,9373,8793,148426,24.0,22.5,379.6,51
2026-09,1,214,2205,1347,97140,10.3,6.3,453.9,26
