month,repos,commits,insertions,deletions,total_msg_chars,avg_insertions,avg_deletions,avg_msg_length
2025-03,1,4,9,2,103,2.2,0.5,25.8
2025-04,1,1,5,0,30,5.0,0.0,30.0
