month,repos,commits,insertions,deletions,total_msg_chars,avg_insertions,avg_deletions,avg_msg_length,active_authors
2021-11,1,127,183369,4935,7564,1443.9,38.9,59.6,15
2021-12,1,233,14770,15045,16349,63.4,64.6,70.2,12
2022-01,1,218,21374,7162,18189,98.0,32.9,83.4,14
2022-02,1,234,24345,8237,18861,104.0,35.2,80.6,13
2022-03,1,306,13773,18788,20439,45.0,61.4,66.8,12
2022-04,1,286,15642,9586,18212,54.7,33.5,63.7,11
2022-05,1,274,21827,5301,19033,79.7,19.3,69.5,12
2022-06,1,222,230887,221549,13768,1040.0,998.0,62.0,15
2022-07,1,297,25171,15675,18236,84.8,52.8,61.4,12
2022-08,1,367,20291,9747,21018,55.3,26.6,57.3,12
2022-09,1,301,21066,9684,21282,70.0,32.2,70.7,11
2022-10,1,359,27396,15879,24716,76.3,44.2,68.8,10
2022-11,1,355,23455,13789,24772,66.1,38.8,69.8,12
2022-12,1,210,18229,4131,14755,86.8,19.7,70.3,10
2023-01,1,309,20798,10928,21937,67.3,35.4,71.0,11
2023-02,1,300,20186,4671,22159,67.3,15.6,73.9,11
2023-03,1,188,23585,9648,13239,125.5,51.3,70.4,11
2023-04,1,330,48467,18307,23551,146.9,55.5,71.4,10
2023-05,1,299,13962,8132,18225,46.7,27.2,61.0,11
2023-06,1,279,19246,9679,16720,69.0,34.7,59.9,10
2023-07,1,304,31397,12824,20580,103.3,42.2,67.7,11
2023-08,1,302,11799,3710,18890,39.1,12.3,62.5,12
2023-09,1,254,5825,2889,18585,22.9,11.4,73.2,12
2023-10,1,235,28444,18267,13669,121.0,77.7,58.2,17
2023-11,1,282,22948,21968,16602,81.4,77.9,58.9,15
2023-12,1,164,10965,3908,10774,66.9,23.8,65.7,13
2024-01,1,299,16917,17479,22420,56.6,58.5,75.0,15
2024-02,1,277,18748,9730,18163,67.7,35.1,65.6,11
2024-03,1,240,11248,5928,15444,46.9,24.7,64.3,15
2024-04,1,301,30071,19392,22493,99.9,64.4,74.7,17
2024-05,1,286,13044,5736,19160,45.6,20.1,67.0,17
2024-06,1,318,10987,13697,17525,34.6,43.1,55.1,16
2024-07,1,185,9839,2179,11437,53.2,11.8,61.8,15
2024-08,1,266,12659,4150,16315,47.6,15.6,61.3,15
2024-09,1,213,8159,3479,13168,38.3,16.3,61.8,13
2024-10,1,452,27606,21581,28339,61.1,47.7,62.7,18
2024-11,1,425,17485,10774,37100,41.1,25.4,87.3,17
2024-12,1,208,4832,2877,13395,23.2,13.8,64.4,17
2025-01,1,208,35244,37747,28768,169.4,181.5,138.3,16
2025-02,1,51,35781,32941,19837,701.6,645.9,389.0,13
2025-03,1,34,7721,1759,11564,227.1,51.7,340.1,11
2025-04,1,50,122222,60523,10642,2444.4,1210.5,212.8,10
2025-05,1,115,8223,4730,9721,71.5,41.1,84.5,12
2025-06,1,19,1840,826,4690,96.8,43.5,246.8,6
2025-07,1,44,16686,5028,154409,379.2,114.3,3509.3,8
2025-08,1,64,32102,21238,58586,501.6,331.8,915.4,7
2025-09,1,108,13243,7571,17936,122.6,70.1,166.1,9
2025-10,1,72,7784,3800,12211,108.1,52.8,169.6,9
2025-11,1,114,32505,20801,28191,285.1,182.5,247.3,11
2025-12,1,136,9372,5416,33560,68.9,39.8,246.8,9
2026-01,1,65,8493,1882,13247,130.7,29.0,203.8,7
2026-02,1,138,59497,8811,46600,431.1,63.8,337.7,7
2026-03,1,127,25294,14960,51078,199.2,117.8,402.2,7
2026-04,1,134,14222,7892,47909,106.1,58.9,357.5,8
2026-05,1,123,25054,63767,116220,203.7,518.4,944.9,8
2026-06,1,118,40478,6256,92894,343.0,53.0,787.2,9
2026-07,1,146,113664,54786,117751,778.5,375.2,806.5,11
2026-08,1,90,15070,10770,183394,167.4,119.7,2037.7,9
2026-09,1,35,5127,987,30717,146.5,28.2,877.6,6
