month,repos,commits,insertions,deletions,total_msg_chars,avg_insertions,avg_deletions,avg_msg_length,active_authors
2011-03,1,1,5514,0,31,5514.0,0.0,31.0,1
2011-04,1,1,43,5,40,43.0,5.0,40.0,1
2011-08,1,2,149,117,79,74.5,58.5,39.5,1
2011-10,1,1,6,1,48,6.0,1.0,48.0,1
2011-11,1,14,1143,489,524,81.6,34.9,37.4,1
2011-12,1,10,496,189,391,49.6,18.9,39.1,1
2012-02,1,4,1352,800,146,338.0,200.0,36.5,1
2012-05,1,2,92,7,74,46.0,3.5,37.0,1
2012-06,1,1,167,6,31,167.0,6.0,31.0,1
2012-10,1,3,43,22,96,14.3,7.3,32.0,1
2013-03,1,3,72,8,113,24.0,2.7,37.7,1
2013-04,1,3,13,16,127,4.3,5.3,42.3,1
2013-05,1,2,18,4,67,9.0,2.0,33.5,1
2013-06,1,1,18,1,41,18.0,1.0,41.0,1
2014-05,1,53,17852,7773,1678,336.8,146.7,31.7,1
2014-06,1,72,7415,2110,2632,103.0,29.3,36.6,1
2014-07,1,23,1330,213,789,57.8,9.3,34.3,1
2014-08,1,36,5304,2387,1474,147.3,66.3,40.9,2
2014-09,1,39,1007,320,1376,25.8,8.2,35.3,1
2015-01,1,19,87,109,1676,4.6,5.7,88.2,2
2015-02,1,55,3558,1067,4575,64.7,19.4,83.2,3
2015-03,1,20,1545,1511,1326,77.2,75.5,66.3,2
2015-04,1,3,364,44,186,121.3,14.7,62.0,1
2015-05,1,62,11305,917,3225,182.3,14.8,52.0,1
2015-06,1,110,37822,15948,8799,343.8,145.0,80.0,1
2015-07,1,75,11559,4437,14967,154.1,59.2,199.6,1
2015-08,1,61,7315,1869,6192,119.9,30.6,101.5,1
2015-09,1,44,9999,1582,2213,227.2,36.0,50.3,2
2015-10,1,21,5124,912,3066,244.0,43.4,146.0,1
2015-11,1,19,3131,544,1814,164.8,28.6,95.5,2
2015-12,1,29,1670,879,3884,57.6,30.3,133.9,3
2016-01,1,28,1496,223,1745,53.4,8.0,62.3,2
2016-02,1,24,3237,917,2566,134.9,38.2,106.9,2
2016-03,1,25,8892,2749,2517,355.7,110.0,100.7,1
2016-04,1,10,334,84,1042,33.4,8.4,104.2,3
2016-05,1,32,10731,3768,6944,335.3,117.8,217.0,1
2016-06,1,48,4769,1641,6207,99.4,34.2,129.3,2
2016-07,1,37,5939,13161,5109,160.5,355.7,138.1,3
2016-08,1,35,7236,5918,7300,206.7,169.1,208.6,2
2016-09,1,24,8527,2550,4958,355.3,106.2,206.6,3
2016-10,1,26,21745,766,4703,836.3,29.5,180.9,1
2016-11,1,14,5469,1114,2656,390.6,79.6,189.7,2
2016-12,1,29,4856,1988,4206,167.4,68.6,145.0,1
2017-01,1,26,5721,787,6267,220.0,30.3,241.0,1
2017-02,1,26,5613,3240,5523,215.9,124.6,212.4,1
2017-03,1,14,6851,6609,3692,489.4,472.1,263.7,4
2017-04,1,42,2744,1293,9291,65.3,30.8,221.2,2
2017-05,1,19,1977,1713,3608,104.1,90.2,189.9,1
2017-06,1,16,1438,498,1580,89.9,31.1,98.8,1
2017-07,1,29,3368,2112,4322,116.1,72.8,149.0,1
2017-08,1,8,188,109,966,23.5,13.6,120.8,2
2017-09,1,21,4064,3146,1644,193.5,149.8,78.3,1
2017-10,1,37,8698,793,7543,235.1,21.4,203.9,1
2017-11,1,27,2152,1580,2293,79.7,58.5,84.9,2
2017-12,1,15,2116,794,2745,141.1,52.9,183.0,2
2018-01,1,11,1534,1106,1481,139.5,100.5,134.6,3
2018-02,1,11,562,193,1161,51.1,17.5,105.5,1
2018-03,1,26,2237,551,5883,86.0,21.2,226.3,4
2018-04,1,17,2555,971,1541,150.3,57.1,90.6,1
2018-05,1,7,921,866,408,131.6,123.7,58.3,1
2018-06,1,25,3551,383,4524,142.0,15.3,181.0,1
2018-07,1,9,680,109,1613,75.6,12.1,179.2,1
2018-08,1,2,59,26,141,29.5,13.0,70.5,1
2018-09,1,36,9368,8486,1792,260.2,235.7,49.8,3
2018-10,1,22,1047,246,3522,47.6,11.2,160.1,3
2018-11,1,21,1579,247,3872,75.2,11.8,184.4,3
2018-12,1,4,508,35,988,127.0,8.8,247.0,1
2019-01,1,13,2591,1292,2312,199.3,99.4,177.8,2
2019-02,1,13,465,276,1060,35.8,21.2,81.5,3
2019-03,1,11,822,168,2331,74.7,15.3,211.9,2
2019-04,1,9,1587,294,707,176.3,32.7,78.6,2
2019-05,1,11,407,36,562,37.0,3.3,51.1,1
2019-06,1,13,778,375,1197,59.8,28.8,92.1,3
2019-07,1,14,551,299,1222,39.4,21.4,87.3,1
2019-08,1,2,4,2,108,2.0,1.0,54.0,2
2019-09,1,16,723,738,1131,45.2,46.1,70.7,4
2019-10,1,18,510,502,2478,28.3,27.9,137.7,2
2019-11,1,9,985,1107,860,109.4,123.0,95.6,2
2019-12,1,14,3134,2268,2099,223.9,162.0,149.9,2
2020-01,1,17,2785,2751,2324,163.8,161.8,136.7,4
2020-02,1,17,1693,207,2280,99.6,12.2,134.1,3
2020-03,1,11,1515,1307,1426,137.7,118.8,129.6,4
2020-04,1,28,1552,987,2821,55.4,35.2,100.8,1
2020-05,1,4,569,48,248,142.2,12.0,62.0,3
2020-06,1,22,11831,6618,3944,537.8,300.8,179.3,3
2020-07,1,36,6950,6219,4783,193.1,172.8,132.9,9
2020-08,1,13,16526,163,904,1271.2,12.5,69.5,2
2020-09,1,31,6820,15235,4838,220.0,491.5,156.1,5
2020-10,1,30,2783,1736,3096,92.8,57.9,103.2,6
2020-11,1,37,8466,5563,6351,228.8,150.4,171.6,8
2020-12,1,12,1544,602,1236,128.7,50.2,103.0,7
2021-01,1,23,6518,2236,2811,283.4,97.2,122.2,4
2021-02,1,13,1238,459,1112,95.2,35.3,85.5,2
2021-03,1,65,7754,1573,5621,119.3,24.2,86.5,7
2021-04,1,7,271,44,410,38.7,6.3,58.6,3
2021-05,1,6,67,37,439,11.2,6.2,73.2,3
2021-06,1,10,1199,102,900,119.9,10.2,90.0,2
2021-07,1,9,60,26,632,6.7,2.9,70.2,2
2021-08,1,4,113,2,446,28.2,0.5,111.5,3
2021-09,1,15,1051,387,2336,70.1,25.8,155.7,2
2021-10,1,2,65,6,209,32.5,3.0,104.5,2
2021-11,1,5,479,94,805,95.8,18.8,161.0,3
2021-12,1,9,338,134,1296,37.6,14.9,144.0,6
2022-01,1,16,2134,1364,1609,133.4,85.2,100.6,4
2022-02,1,23,2239,797,2948,97.3,34.7,128.2,5
2022-03,1,16,847,447,1630,52.9,27.9,101.9,4
2022-05,1,1,297,152,204,297.0,152.0,204.0,1
2022-06,1,1,6,5,160,6.0,5.0,160.0,1
2022-07,1,39,4185,1104,2623,107.3,28.3,67.3,7
2022-08,1,1,4,1,107,4.0,1.0,107.0,1
2022-09,1,6,445,82,741,74.2,13.7,123.5,2
2022-10,1,4,62,57,314,15.5,14.2,78.5,3
2022-11,1,9,159,63,785,17.7,7.0,87.2,3
2022-12,1,3,14,14,56,4.7,4.7,18.7,1
2023-02,1,12,172,72,1271,14.3,6.0,105.9,3
2023-03,1,1,77,1,33,77.0,1.0,33.0,1
2023-04,1,16,1258,72,1645,78.6,4.5,102.8,5
2023-05,1,1,69,1,166,69.0,1.0,166.0,1
2023-07,1,18,3305,390,1445,183.6,21.7,80.3,7
2023-08,1,13,931,409,1241,71.6,31.5,95.5,1
2023-09,1,4,440,73,328,110.0,18.2,82.0,2
2023-10,1,5,1871,138,449,374.2,27.6,89.8,1
2023-11,1,11,173,239,443,15.7,21.7,40.3,1
2023-12,1,2,24,12,345,12.0,6.0,172.5,2
2024-01,1,5,1173,1170,409,234.6,234.0,81.8,2
2024-02,1,4,281,105,709,70.2,26.2,177.2,2
2024-03,1,16,3605,12275,2184,225.3,767.2,136.5,8
2024-04,1,12,3304,303,2854,275.3,25.2,237.8,5
2024-05,1,9,4877,1730,1734,541.9,192.2,192.7,5
2024-06,1,11,771,774,11960,70.1,70.4,1087.3,3
2024-07,1,5,198,19,2301,39.6,3.8,460.2,4
2024-08,1,11,8057,2650,4955,732.5,240.9,450.5,4
2024-09,1,10,8992,610,4290,899.2,61.0,429.0,5
2024-10,1,15,2073,270,3054,138.2,18.0,203.6,8
2024-11,1,9,564,163,1616,62.7,18.1,179.6,3
2024-12,1,17,3660,245,7118,215.3,14.4,418.7,8
2025-01,1,12,1800,465,3352,150.0,38.8,279.3,7
2025-02,1,20,2893,2716,7078,144.7,135.8,353.9,6
2025-03,1,14,1980,304,2477,141.4,21.7,176.9,6
2025-04,1,8,262,59,1169,32.8,7.4,146.1,4
2025-05,1,12,939,95,4070,78.2,7.9,339.2,9
2025-06,1,6,9334,55,1618,1555.7,9.2,269.7,2
2025-07,1,4,1303,26,608,325.8,6.5,152.0,3
2025-08,1,37,218093,91731,9087,5894.4,2479.2,245.6,14
2025-09,1,34,16817,2112,17318,494.6,62.1,509.4,10
2025-10,1,41,18891,3246,9797,460.8,79.2,239.0,9
2025-11,1,44,14834,182,4390,337.1,4.1,99.8,6
2025-12,1,36,16906,161,7038,469.6,4.5,195.5,5
2026-01,1,42,14334,43,5580,341.3,1.0,132.9,5
2026-02,1,48,51985,4024,54917,1083.0,83.8,1144.1,11
2026-03,1,37,17105,200,7249,462.3,5.4,195.9,4
2026-04,1,40,15035,95,3756,375.9,2.4,93.9,8
2026-05,1,47,24311,187,6314,517.3,4.0,134.3,8
2026-06,1,32,11193,414,4029,349.8,12.9,125.9,12
2026-07,1,56,26156,417,13241,467.1,7.4,236.4,8
2026-08,1,63,32517,14402,23438,516.1,228.6,372.0,13
2026-09,1,31,23788,4602,4162,767.4,148.5,134.3,6
