month,repos,commits,insertions,deletions,total_msg_chars,avg_insertions,avg_deletions,avg_msg_length,active_authors
2010-05,1,8,1542,17,449,192.8,2.1,56.1,2
2010-06,1,4,39,17,154,9.8,4.2,38.5,3
2010-08,1,1,4,1,45,4.0,1.0,45.0,1
2010-09,1,29,1522,610,1871,52.5,21.0,64.5,1
2010-10,1,46,1564,857,2623,34.0,18.6,57.0,2
2010-11,1,72,1355,915,3395,18.8,12.7,47.2,2
2010-12,1,34,1493,431,2159,43.9,12.7,63.5,3
2011-01,1,11,242,132,484,22.0,12.0,44.0,2
2011-02,1,3,111,27,97,37.0,9.0,32.3,2
2011-03,1,3,45,14,101,15.0,4.7,33.7,1
2011-04,1,49,886,650,2204,18.1,13.3,45.0,3
2011-05,1,10,454,212,667,45.4,21.2,66.7,3
2011-06,1,40,371,373,2903,9.3,9.3,72.6,3
2011-07,1,11,116,52,718,10.5,4.7,65.3,2
2011-11,1,2,2,2,134,1.0,1.0,67.0,2
2011-12,1,5,15,12,370,3.0,2.4,74.0,3
2012-02,1,3,258,14,571,86.0,4.7,190.3,3
2012-04,1,1,1,1,20,1.0,1.0,20.0,1
2012-05,1,1,12,12,364,12.0,12.0,364.0,1
2012-07,1,5,34,13,369,6.8,2.6,73.8,3
2012-08,1,7,56,15,1371,8.0,2.1,195.9,2
2012-10,1,2,1,1,186,0.5,0.5,93.0,2
2012-11,1,1,5,4,45,5.0,4.0,45.0,1
2013-01,1,8,89,15,564,11.1,1.9,70.5,3
2013-02,1,1,3,1,91,3.0,1.0,91.0,1
2013-03,1,2,29,1,383,14.5,0.5,191.5,2
2013-04,1,4,84,33,343,21.0,8.2,85.8,3
2013-05,1,6,15,3,353,2.5,0.5,58.8,2
2013-06,1,2,184,3,47,92.0,1.5,23.5,1
2013-07,1,18,48,30,976,2.7,1.7,54.2,6
2013-09,1,1,3,2,62,3.0,2.0,62.0,1
2013-11,1,2,178,0,233,89.0,0.0,116.5,2
2013-12,1,1,1,1,46,1.0,1.0,46.0,1
2014-01,1,3,11,2,230,3.7,0.7,76.7,2
2014-02,1,2,61,13,734,30.5,6.5,367.0,1
2014-04,1,12,662,199,3062,55.2,16.6,255.2,4
2014-05,1,3,20,0,391,6.7,0.0,130.3,2
2014-06,1,4,870,558,247,217.5,139.5,61.8,2
2014-07,1,6,21,12,1217,3.5,2.0,202.8,5
2014-08,1,4,323,25,1227,80.8,6.2,306.8,4
2014-09,1,2,1,0,182,0.5,0.0,91.0,2
2014-10,1,1,14,6,53,14.0,6.0,53.0,1
2014-11,1,1,1,1,146,1.0,1.0,146.0,1
2014-12,1,4,95,86,351,23.8,21.5,87.8,4
2015-01,1,22,202,67,3929,9.2,3.0,178.6,2
2015-02,1,2,9,2,216,4.5,1.0,108.0,1
2015-03,1,10,65,17,1152,6.5,1.7,115.2,5
2015-04,1,11,229,27,1914,20.8,2.5,174.0,3
2015-05,1,4,16,4,349,4.0,1.0,87.2,3
2015-06,1,3,10,10,289,3.3,3.3,96.3,2
2015-07,1,6,699,202,305,116.5,33.7,50.8,3
2015-08,1,4,112,12,163,28.0,3.0,40.8,2
2015-09,1,4,17,7,480,4.2,1.8,120.0,2
2015-10,1,4,10,10,174,2.5,2.5,43.5,3
2015-11,1,3,33,18,1692,11.0,6.0,564.0,2
2016-03,1,1,7,3,41,7.0,3.0,41.0,1
2016-04,1,27,177,96,5259,6.6,3.6,194.8,5
2016-05,1,6,30,14,1406,5.0,2.3,234.3,5
2016-06,1,7,17,0,990,2.4,0.0,141.4,3
