month,repos,commits,insertions,deletions,total_msg_chars,avg_insertions,avg_deletions,avg_msg_length,active_authors
2015-04,1,204,12576,6767,4517,61.6,33.2,22.1,7
2015-05,1,77,4148,994,2727,53.9,12.9,35.4,5
2015-06,1,39,695,223,1631,17.8,5.7,41.8,5
2015-07,1,64,1777,1054,2926,27.8,16.5,45.7,9
2015-08,1,31,231,84,1418,7.5,2.7,45.7,10
2015-09,1,34,294,77,1836,8.6,2.3,54.0,7
2015-10,1,31,710,495,1537,22.9,16.0,49.6,5
2015-11,1,9,234,57,269,26.0,6.3,29.9,3
2015-12,1,27,248,67,959,9.2,2.5,35.5,4
2016-01,1,26,381,164,1843,14.7,6.3,70.9,5
2016-02,1,45,1178,3019,2772,26.2,67.1,61.6,4
2016-03,1,31,559,224,2131,18.0,7.2,68.7,3
2016-04,1,10,212,46,820,21.2,4.6,82.0,3
2016-05,1,35,500,286,1796,14.3,8.2,51.3,8
2016-06,1,20,339,192,932,16.9,9.6,46.6,6
2016-07,1,1,110,29,209,110.0,29.0,209.0,1
2016-08,1,5,20,5,226,4.0,1.0,45.2,3
2016-09,1,8,207,25,915,25.9,3.1,114.4,2
2016-10,1,2,9,9,105,4.5,4.5,52.5,2
2016-12,1,15,118,32,612,7.9,2.1,40.8,3
2017-01,1,8,101,67,757,12.6,8.4,94.6,3
2017-03,1,1,19,3,313,19.0,3.0,313.0,1
2017-04,1,7,64,31,444,9.1,4.4,63.4,3
2017-05,1,20,119,55,825,6.0,2.8,41.2,6
2017-06,1,2,8,4,512,4.0,2.0,256.0,2
2017-07,1,3,2503,2,76,834.3,0.7,25.3,1
2017-08,1,13,1904,2650,881,146.5,203.8,67.8,3
2017-10,1,8,246,14,709,30.8,1.8,88.6,2
2017-11,1,3,8,3,252,2.7,1.0,84.0,2
2017-12,1,1,0,1,23,0.0,1.0,23.0,1
2018-02,1,3,841,432,130,280.3,144.0,43.3,2
2018-03,1,2,0,0,114,0.0,0.0,57.0,2
2018-04,1,3,20,2,170,6.7,0.7,56.7,2
2018-05,1,1,2,0,39,2.0,0.0,39.0,1
2018-06,1,23,2764,2975,2867,120.2,129.3,124.7,4
2018-07,1,30,1610,1409,1196,53.7,47.0,39.9,4
2018-08,1,9,338,238,924,37.6,26.4,102.7,7
2018-09,1,2,42,42,224,21.0,21.0,112.0,2
2018-10,1,32,3825,1583,2909,119.5,49.5,90.9,4
2018-11,1,2,11,3,438,5.5,1.5,219.0,2
2018-12,1,4,302,18,1111,75.5,4.5,277.8,2
2019-01,1,13,301,66,2343,23.2,5.1,180.2,8
2019-02,1,7,595,459,972,85.0,65.6,138.9,3
2019-03,1,8,232,15,1739,29.0,1.9,217.4,5
2019-05,1,15,1296,1008,2418,86.4,67.2,161.2,7
2019-06,1,24,10321,8353,3088,430.0,348.0,128.7,6
2019-07,1,21,407,173,3398,19.4,8.2,161.8,5
2019-08,1,2,24,6,618,12.0,3.0,309.0,2
2019-09,1,3,11,2,195,3.7,0.7,65.0,3
2019-10,1,3,32,6,337,10.7,2.0,112.3,2
2019-11,1,8,103,15,1480,12.9,1.9,185.0,5
2019-12,1,4,15,3,764,3.8,0.8,191.0,4
2020-02,1,4,115,41,520,28.8,10.2,130.0,4
2020-03,1,5,361,26,2198,72.2,5.2,439.6,5
2020-04,1,6,4667,3375,1951,777.8,562.5,325.2,4
2020-05,1,8,354,92,2427,44.2,11.5,303.4,5
2020-06,1,2,37,3,79,18.5,1.5,39.5,2
2020-07,1,3,131,200,354,43.7,66.7,118.0,2
2020-08,1,2,102,110,76,51.0,55.0,38.0,2
2020-09,1,1,1514,173,139,1514.0,173.0,139.0,1
2020-10,1,10,756,505,1587,75.6,50.5,158.7,3
2020-12,1,12,53,39,4252,4.4,3.2,354.3,10
2021-01,1,3,30,5,403,10.0,1.7,134.3,3
2021-02,1,9,568,226,1658,63.1,25.1,184.2,4
2021-03,1,25,1915,2031,4803,76.6,81.2,192.1,9
2021-04,1,11,811,65,2847,73.7,5.9,258.8,5
