month,repos,commits,insertions,deletions,total_msg_chars,avg_insertions,avg_deletions,avg_msg_length,active_authors
2018-10,1,5,8745,1486,110,1749.0,297.2,22.0,2
2018-11,1,250,37653,31921,9438,150.6,127.7,37.8,18
2018-12,1,90,2189,686,5151,24.3,7.6,57.2,16
2019-01,1,73,7777,3611,5056,106.5,49.5,69.3,15
2019-02,1,142,5411,3413,5733,38.1,24.0,40.4,20
2019-03,1,104,1773,545,6560,17.0,5.2,63.1,23
2019-04,1,117,1600,754,7004,13.7,6.4,59.9,20
2019-05,1,50,1203,712,2778,24.1,14.2,55.6,13
2019-06,1,150,13540,4997,6412,90.3,33.3,42.7,15
2019-07,1,211,20255,18539,9351,96.0,87.9,44.3,24
2019-08,1,302,12922,6192,15535,42.8,20.5,51.4,34
2019-09,1,312,29653,12355,14518,95.0,39.6,46.5,34
2019-10,1,320,17744,6161,19381,55.5,19.3,60.6,40
2019-11,1,262,16260,4744,16014,62.1,18.1,61.1,46
2019-12,1,539,36216,26122,33814,67.2,48.5,62.7,44
2020-01,1,221,12701,8165,12266,57.5,36.9,55.5,37
2020-02,1,176,11134,2123,31330,63.3,12.1,178.0,46
2020-03,1,321,21499,14973,36178,67.0,46.6,112.7,57
2020-04,1,188,17855,6380,33173,95.0,33.9,176.5,69
2020-05,1,249,25765,7600,37226,103.5,30.5,149.5,79
2020-06,1,303,47006,22962,47255,155.1,75.8,156.0,78
2020-07,1,316,29437,9776,55050,93.2,30.9,174.2,82
2020-08,1,324,31242,12859,53509,96.4,39.7,165.2,90
2020-09,1,340,60019,15760,58908,176.5,46.4,173.3,89
2020-10,1,346,60172,24211,76798,173.9,70.0,222.0,120
2020-11,1,300,35404,14093,60966,118.0,47.0,203.2,98
2020-12,1,193,46109,52601,48381,238.9,272.5,250.7,58
2021-01,1,233,60788,20780,53785,260.9,89.2,230.8,56
2021-02,1,212,29880,8387,43104,140.9,39.6,203.3,46
2021-03,1,240,36150,6344,57805,150.6,26.4,240.9,65
2021-04,1,217,30588,10999,45881,141.0,50.7,211.4,67
2021-05,1,148,30617,3248,35934,206.9,21.9,242.8,57
2021-06,1,211,54769,7503,58013,259.6,35.6,274.9,66
2021-07,1,211,28422,13750,111100,134.7,65.2,526.5,53
2021-08,1,172,37123,8089,49008,215.8,47.0,284.9,63
2021-09,1,204,27655,4817,64278,135.6,23.6,315.1,56
2021-10,1,189,33675,3727,62675,178.2,19.7,331.6,79
2021-11,1,139,34912,3719,37729,251.2,26.8,271.4,47
2021-12,1,221,103570,78755,57445,468.6,356.4,259.9,54
2022-01,1,266,45140,10051,59850,169.7,37.8,225.0,59
2022-02,1,205,34892,7453,51319,170.2,36.4,250.3,60
2022-03,1,366,55225,25522,105336,150.9,69.7,287.8,124
2022-04,1,235,26283,7322,57261,111.8,31.2,243.7,82
2022-05,1,221,66705,12715,72583,301.8,57.5,328.4,93
2022-06,1,248,45187,4958,85639,182.2,20.0,345.3,99
2022-07,1,182,23855,3397,48764,131.1,18.7,267.9,77
2022-08,1,211,22563,5189,54799,106.9,24.6,259.7,84
2022-09,1,254,57236,5853,85899,225.3,23.0,338.2,90
2022-10,1,395,53228,8185,162639,134.8,20.7,411.7,140
2022-11,1,283,79341,24791,83562,280.4,87.6,295.3,77
2022-12,1,205,39396,3940,62849,192.2,19.2,306.6,66
2023-01,1,241,60533,12401,78424,251.2,51.5,325.4,77
2023-02,1,251,55636,9745,94575,221.7,38.8,376.8,97
2023-03,1,312,46038,7694,86053,147.6,24.7,275.8,107
2023-04,1,259,34797,4311,69679,134.4,16.6,269.0,97
2023-05,1,300,36321,13084,88806,121.1,43.6,296.0,118
2023-06,1,299,34263,10401,70748,114.6,34.8,236.6,97
2023-07,1,237,35072,10971,80253,148.0,46.3,338.6,97
2023-08,1,295,38148,12078,84066,129.3,40.9,285.0,99
2023-09,1,212,30948,4916,74358,146.0,23.2,350.7,93
2023-10,1,277,65574,11998,101113,236.7,43.3,365.0,125
2023-11,1,252,59218,14179,94555,235.0,56.3,375.2,95
2023-12,1,209,51233,5282,85381,245.1,25.3,408.5,91
2024-01,1,213,34447,11835,79516,161.7,55.6,373.3,113
2024-02,1,204,35890,6910,71455,175.9,33.9,350.3,88
2024-03,1,249,46449,13837,91287,186.5,55.6,366.6,120
2024-04,1,272,44698,24857,110084,164.3,91.4,404.7,95
2024-05,1,283,45814,36192,124438,161.9,127.9,439.7,101
2024-06,1,210,35750,8490,83002,170.2,40.4,395.2,99
2024-07,1,241,27813,13836,85173,115.4,57.4,353.4,100
2024-08,1,231,38988,6923,87534,168.8,30.0,378.9,124
2024-09,1,241,65233,11308,117401,270.7,46.9,487.1,110
2024-10,1,352,62390,25785,137837,177.2,73.3,391.6,139
2024-11,1,173,21220,8283,62964,122.7,47.9,364.0,90
2024-12,1,181,46079,17618,72372,254.6,97.3,399.8,92
2025-01,1,259,64437,31514,116371,248.8,121.7,449.3,111
2025-02,1,229,47403,22966,105349,207.0,100.3,460.0,101
2025-03,1,289,63296,99525,92856,219.0,344.4,321.3,108
2025-04,1,398,97760,72303,177196,245.6,181.7,445.2,155
2025-05,1,314,86843,88399,110239,276.6,281.5,351.1,134
2025-06,1,326,96869,100537,159027,297.1,308.4,487.8,150
2025-07,1,389,99810,55119,157055,256.6,141.7,403.7,160
2025-08,1,394,96626,42786,129437,245.2,108.6,328.5,155
2025-09,1,374,96196,263021,117948,257.2,703.3,315.4,106
