month,repos,commits,insertions,deletions,total_msg_chars,avg_insertions,avg_deletions,avg_msg_length,active_authors
2026-01,1,1,4148,0,15,4148.0,0.0,15.0,1
2026-02,1,2,302,83,81,151.0,41.5,40.5,2
2026-05,1,4,62,4,176,15.5,1.0,44.0,3
