month,repos,commits,insertions,deletions,total_msg_chars,avg_insertions,avg_deletions,avg_msg_length,active_authors
2023-03,1,273,24435,6303,39362,89.5,23.1,144.2,75
2023-04,1,200,16297,7865,36521,81.5,39.3,182.6,64
2023-05,1,134,48804,5029,37308,364.2,37.5,278.4,55
2023-06,1,156,24779,5363,51686,158.8,34.4,331.3,71
2023-07,1,172,19981,8545,30673,116.2,49.7,178.3,70
2023-08,1,199,39914,20266,67530,200.6,101.8,339.3,67
2023-09,1,165,20876,9989,58815,126.5,60.5,356.5,67
2023-10,1,149,34947,17850,34030,234.5,119.8,228.4,54
2023-11,1,142,19690,15063,30921,138.7,106.1,217.8,57
2023-12,1,153,18298,6608,41242,119.6,43.2,269.6,73
2024-01,1,295,128324,22995,77413,435.0,77.9,262.4,95
2024-02,1,262,26252,20298,62595,100.2,77.5,238.9,87
2024-03,1,285,143780,105691,95876,504.5,370.8,336.4,83
2024-04,1,194,34838,28259,54621,179.6,145.7,281.6,88
2024-05,1,285,97375,68610,83573,341.7,240.7,293.2,99
2024-06,1,206,197861,121599,65253,960.5,590.3,316.8,77
2024-07,1,230,43364,163614,60211,188.5,711.4,261.8,92
2024-08,1,155,20956,10974,41564,135.2,70.8,268.2,72
2024-09,1,202,25835,16581,52996,127.9,82.1,262.4,69
2024-10,1,142,24535,15743,30896,172.8,110.9,217.6,48
2024-11,1,233,90171,63043,35270,387.0,270.6,151.4,59
2024-12,1,173,36370,37992,44862,210.2,219.6,259.3,75
2025-01,1,202,51420,32163,49729,254.6,159.2,246.2,67
2025-02,1,196,31116,11217,51760,158.8,57.2,264.1,87
2025-03,1,210,40715,24043,59386,193.9,114.5,282.8,82
2025-04,1,227,39786,31336,51307,175.3,138.0,226.0,81
2025-05,1,324,135024,21799,64911,416.7,67.3,200.3,87
2025-06,1,225,48900,31419,67580,217.3,139.6,300.4,71
2025-07,1,262,127138,51783,85048,485.3,197.6,324.6,86
2025-08,1,287,43860,11568,88529,152.8,40.3,308.5,87
2025-09,1,315,85158,42760,129372,270.3,135.7,410.7,81
2025-10,1,254,69307,29446,95051,272.9,115.9,374.2,86
2025-11,1,305,151929,57500,84911,498.1,188.5,278.4,95
2025-12,1,386,145600,38562,148980,377.2,99.9,386.0,107
2026-01,1,301,89364,40721,167778,296.9,135.3,557.4,96
2026-02,1,283,59589,32133,92232,210.6,113.5,325.9,96
2026-03,1,425,129918,87882,160479,305.7,206.8,377.6,137
2026-04,1,385,125901,54129,137897,327.0,140.6,358.2,142
2026-05,1,451,140607,93948,200244,311.8,208.3,444.0,141
2026-06,1,409,107229,44782,169135,262.2,109.5,413.5,127
2026-07,1,364,162936,28310,202922,447.6,77.8,557.5,138
2026-08,1,512,159602,82895,350848,311.7,161.9,685.2,162
2026-09,1,402,106025,40948,227456,263.7,101.9,565.8,161
