month,repos,commits,insertions,deletions,total_msg_chars,avg_insertions,avg_deletions,avg_msg_length
2019-01,1,4,301,23,63,75.2,5.8,15.8
2019-02,1,2,4,4,45,2.0,2.0,22.5
2021-01,1,3,21,2,65,7.0,0.7,21.7
2021-03,1,3,25,6,53,8.3,2.0,17.7
2021-04,1,2,28,0,45,14.0,0.0,22.5
2021-09,1,3,4,4,80,1.3,1.3,26.7
2021-12,1,5,37,34,125,7.4,6.8,25.0
