month,repos,commits,insertions,deletions,total_msg_chars,avg_insertions,avg_deletions,avg_msg_length,active_authors
2023-06,1,3,386,201,79,128.7,67.0,26.3,2
2023-07,1,6,1426,12,225,237.7,2.0,37.5,1
2023-08,1,84,18612,6282,17584,221.6,74.8,209.3,4
2023-09,1,36,567746,2427,8067,15770.7,67.4,224.1,3
