month,repos,commits,insertions,deletions,total_msg_chars,avg_insertions,avg_deletions,avg_msg_length,active_authors
2022-06,1,22,19454,3526,1361,884.3,160.3,61.9,2
2022-07,1,49,7134,7427,7584,145.6,151.6,154.8,7
2022-09,1,26,19114,14634,3538,735.2,562.8,136.1,3
2022-10,1,59,29720,14344,7979,503.7,243.1,135.2,7
2022-11,1,21,348,8043,1280,16.6,383.0,61.0,5
2022-12,1,1,1,1,29,1.0,1.0,29.0,1
2023-01,1,5,134,15,408,26.8,3.0,81.6,2
2023-02,1,17,796,401,529,46.8,23.6,31.1,4
2023-03,1,29,10840,564,2746,373.8,19.4,94.7,5
2023-04,1,26,1637,763,1841,63.0,29.3,70.8,6
2023-05,1,46,14177,2730,5680,308.2,59.3,123.5,11
2023-06,1,18,12533,21564,1883,696.3,1198.0,104.6,4
2023-07,1,16,461,176,1441,28.8,11.0,90.1,7
2023-08,1,29,3267,318,7080,112.7,11.0,244.1,7
2023-09,1,20,778,318,2457,38.9,15.9,122.8,8
2023-10,1,42,5863,4763,3450,139.6,113.4,82.1,10
2023-11,1,36,3371,565,4461,93.6,15.7,123.9,11
2023-12,1,21,1141,139,1858,54.3,6.6,88.5,5
2024-01,1,55,4649,1186,5948,84.5,21.6,108.1,9
2024-02,1,38,2009,411,4968,52.9,10.8,130.7,5
2024-03,1,16,309,68,1470,19.3,4.2,91.9,5
2024-04,1,28,1265,403,3550,45.2,14.4,126.8,5
2024-05,1,18,707,105,1972,39.3,5.8,109.6,4
2024-06,1,10,4622,38,1017,462.2,3.8,101.7,3
2024-07,1,20,5435,3082,2355,271.8,154.1,117.8,6
2024-08,1,12,131,56,1210,10.9,4.7,100.8,2
2024-09,1,15,5086,4675,1855,339.1,311.7,123.7,6
2024-10,1,52,3819,26787,5783,73.4,515.1,111.2,11
2024-11,1,28,446,249,3157,15.9,8.9,112.8,5
2024-12,1,27,864,317,2777,32.0,11.7,102.9,7
2025-01,1,18,982,593,1682,54.6,32.9,93.4,5
2025-02,1,35,6692,2029,4370,191.2,58.0,124.9,9
2025-03,1,38,5955,1759,3198,156.7,46.3,84.2,8
2025-04,1,36,25002,6354,2982,694.5,176.5,82.8,10
2025-05,1,22,852,493,2401,38.7,22.4,109.1,7
