month,repos,commits,insertions,deletions,total_msg_chars,avg_insertions,avg_deletions,avg_msg_length,active_authors
2023-04,1,39,1400,100,2156,35.9,2.6,55.3,11
2023-06,1,3,13,21,48,4.3,7.0,16.0,1
